sample,sample_index,image_id,target_id,target_category_id,epsilon,cci_region,tp_region,switched,cci_selection_target,tp_selection_target,selection_target_delta,cci_selection_worst_margin,tp_selection_worst_margin,selection_feasible_count,selection_target_tie_count,selection_margin_tie_count,best_candidate_coverage,cci_pmax_pm,tp_pmax_pm,delta_pmax_pm,cci_pmax_agg,tp_pmax_agg,delta_pmax_agg,cci_eval_target,tp_eval_target,delta_eval_target,cci_bbox,tp_bbox,delta_bbox,cci_pm_fail,tp_pm_fail,cci_agg_fail,tp_agg_fail,cci_pmean_all_pm,tp_pmean_all_pm,cci_pmean_all_agg,tp_pmean_all_agg,cci_v_rate_agg,tp_v_rate_agg,cci_v_mass_agg,tp_v_mass_agg,cci_hidden_tail_debt,tp_hidden_tail_debt
25625,25625,544121,73,73,0.02,0,0,False,0.7653174,0.7653174,0.0,0.27262878,0.27262878,1,1,1,1.0,0.22139542,0.22139542,0.0,0.269147462539186,0.269147462539186,0.0,0.8015465,0.8015465,0.0,1.0,1.0,0.0,False,False,False,False,0.98050183,0.98050183,0.9985578605867325,0.9985578605867325,0.0,0.0,0.0,0.0,False,False
25626,25626,119581,65,65,0.02,1,1,False,0.59723383,0.59723383,0.0,0.24270189,0.24270189,1,1,1,1.0,0.1893074,0.1893074,0.0,0.19279668538563913,0.19279668538563913,0.0,0.41056666,0.41056666,0.0,0.9142857142857143,0.9142857142857143,0.0,False,False,False,False,0.75662106,0.75662106,0.770661083606577,0.770661083606577,0.0,0.0,0.0,0.0,False,False
25627,25627,275198,67,67,0.02,5,5,False,0.45702788,0.45702788,0.0,-0.9032718,-0.9032718,1,1,1,0.7625,-0.6703548,-0.6703548,0.0,-0.6862668576688816,-0.6862668576688816,0.0,0.56810933,0.56810933,0.0,0.9285714285714286,0.9285714285714286,0.0,True,True,True,True,0.36561897,0.36561897,0.3698835549526615,0.3698835549526615,0.12658227848101267,0.12658227848101267,0.02824683868768883,0.02824683868768883,True,True
25628,25628,199881,1,1,0.02,1,1,False,0.28643417,0.28643417,0.0,-0.5118378,-0.5118378,1,1,1,0.5875,-0.38273215,-0.38273215,0.0,-0.3313552394906091,-0.3313552394906091,0.0,0.28201988,0.28201988,0.0,0.3783783783783784,0.3783783783783784,0.0,True,True,True,True,0.08950353,0.08950353,0.09121341533647193,0.09121341533647193,0.3924050632911392,0.3924050632911392,0.04785804172654425,0.04785804172654425,False,False
25629,25629,136908,1,1,0.02,7,7,False,0.5071223,0.5071223,0.0,-1.2028937,-1.2028937,1,1,1,0.75,-1.1254948,-1.1254948,0.0,-1.1399573322988636,-1.1399573322988636,0.0,0.49431053,0.49431053,0.0,0.9473684210526315,0.9473684210526315,0.0,True,True,True,True,0.38460493,0.38460493,0.39225109746133985,0.39225109746133985,0.20253164556962025,0.20253164556962025,0.06128440684932564,0.06128440684932564,True,True
25630,25630,38531,3,3,0.02,0,0,False,0.4842256,0.4842256,0.0,-0.34011415,-0.34011415,1,1,1,0.775,-0.284464,-0.284464,0.0,-0.27667912356673596,-0.27667912356673596,0.0,0.37190905,0.37190905,0.0,0.75,0.75,0.0,True,True,True,True,0.120642535,0.120642535,0.1220744234085635,0.1220744234085635,0.21518987341772153,0.21518987341772153,0.02623956000179755,0.02623956000179755,True,True
25631,25631,214121,1,1,0.02,3,3,False,0.22921647,0.22921647,0.0,-0.27598864,-0.27598864,2,1,1,0.975,-1.1688509,-1.1688509,0.0,-1.058385062952866,-1.058385062952866,0.0,-0.43922123,-0.43922123,0.0,0.875,0.875,0.0,True,True,True,True,0.24898523,0.24898523,0.25413888627705267,0.25413888627705267,0.3291139240506329,0.3291139240506329,0.12979391527543355,0.12979391527543355,True,True
25632,25632,494139,1,1,0.02,0,0,False,-0.010501981,-0.010501981,0.0,-0.11971351,-0.11971351,1,1,1,0.2625,-0.08987705,-0.08987705,0.0,-0.08540126816359235,-0.08540126816359235,0.0,-0.002504722,-0.002504722,0.0,0.0,0.0,0.0,True,True,True,True,-0.0057818457,-0.0057818457,-0.005906617601928609,-0.005906617601928609,0.5316455696202531,0.5316455696202531,0.017403460528257045,0.017403460528257045,False,False
25633,25633,572427,13,13,0.02,2,2,False,0.38101774,0.38101774,0.0,-0.74424833,-0.74424833,1,1,1,0.3375,-0.5633908,-0.5633908,0.0,-0.5480705299366909,-0.5480705299366909,0.0,0.14096978,0.14096978,0.0,0.9166666666666666,0.9166666666666666,0.0,True,True,True,True,0.01208483,0.01208483,0.012127803512174462,0.012127803512174462,0.5569620253164557,0.5569620253164557,0.10619870564025526,0.10619870564025526,True,True
25634,25634,66348,8,8,0.02,6,6,False,0.528679,0.528679,0.0,-0.50059104,-0.50059104,1,1,1,0.75,-0.4020256,-0.4020256,0.0,-0.38608661802497235,-0.38608661802497235,0.0,0.51842564,0.51842564,0.0,0.06896551724137931,0.06896551724137931,0.0,True,True,True,True,0.4743773,0.4743773,0.48268314890899816,0.48268314890899816,0.13924050632911392,0.13924050632911392,0.026267706819845808,0.026267706819845808,False,False
25635,25635,452899,1,1,0.02,0,0,False,0.65882725,0.65882725,0.0,-0.42538506,-0.42538506,1,1,1,0.9125,-0.5474928,-0.5474928,0.0,-0.4272503944789002,-0.4272503944789002,0.0,0.3800694,0.3800694,0.0,0.5555555555555556,0.5555555555555556,0.0,True,True,True,True,0.7681513,0.7681513,0.7824955491242651,0.7824955491242651,0.06329113924050633,0.06329113924050633,0.016410569794082976,0.016410569794082976,True,True
25636,25636,201685,42,42,0.02,6,6,False,-0.042194165,-0.042194165,0.0,-0.67360467,-0.67360467,1,1,1,0.5,-0.7112066,-0.7112066,0.0,-0.7246661975324786,-0.7246661975324786,0.0,-0.24949215,-0.24949215,0.0,0.9090909090909091,0.9090909090909091,0.0,True,True,True,True,-0.11403531,-0.11403531,-0.11708914828410066,-0.11708914828410066,0.7468354430379747,0.7468354430379747,0.14928093015713828,0.14928093015713828,False,False
25637,25637,17869,1,1,0.02,5,5,False,1.9028628,1.9028628,0.0,-2.2770188,-2.2770188,1,1,1,0.8875,-3.216772,-3.216772,0.0,-3.148804650785565,-3.148804650785565,0.0,1.2705289,1.2705289,0.0,0.75,0.75,0.0,True,True,True,True,0.8041055,0.8041055,0.8181330792533341,0.8181330792533341,0.25316455696202533,0.25316455696202533,0.29873482788108363,0.29873482788108363,True,True
25638,25638,254096,1,1,0.02,6,6,False,0.48285097,0.48285097,0.0,-0.48436427,-0.48436427,1,1,1,0.925,-0.5043291,-0.5043291,0.0,-0.5126721602406202,-0.5126721602406202,0.0,0.3946164,0.3946164,0.0,1.0,1.0,0.0,True,True,True,True,0.25833353,0.25833353,0.2633276187310197,0.2633276187310197,0.16455696202531644,0.16455696202531644,0.023987432528543358,0.023987432528543358,True,True
25639,25639,435795,7,7,0.02,2,2,False,1.0349404,1.0349404,0.0,-0.077594995,-0.077594995,1,1,1,0.9875,-0.51435965,-0.51435965,0.0,-0.49324299957649775,-0.49324299957649775,0.0,0.4261066,0.4261066,0.0,1.0,1.0,0.0,True,True,True,True,0.9639842,0.9639842,0.9820407582210087,0.9820407582210087,0.06329113924050633,0.06329113924050633,0.012814015807799117,0.012814015807799117,True,True
25640,25640,433014,1,1,0.02,3,3,False,0.37878352,0.37878352,0.0,-0.6000364,-0.6000364,1,1,1,0.8625,-0.4128265,-0.4128265,0.0,-0.4237271562112361,-0.4237271562112361,0.0,0.3412279,0.3412279,0.0,1.0,1.0,0.0,True,True,True,True,0.32377973,0.32377973,0.32983119631289276,0.32983119631289276,0.05063291139240506,0.05063291139240506,0.006568990782884463,0.006568990782884463,True,True
25641,25641,198775,3,3,0.02,3,3,False,0.27878848,0.27878848,0.0,-0.7402812,-0.7402812,1,1,1,0.5,-0.6434366,-0.6434366,0.0,-0.6336170106110716,-0.6336170106110716,0.0,0.3195126,0.3195126,0.0,0.9375,0.9375,0.0,True,True,True,True,0.033763707,0.033763707,0.03365227793925546,0.03365227793925546,0.5063291139240507,0.5063291139240507,0.11930085016283405,0.11930085016283405,True,True
25642,25642,10393,1,1,0.02,6,6,False,2.3550541,2.3550541,0.0,0.47384572,0.47384572,1,1,1,1.0,-0.07069838,-0.07069838,0.0,0.046066429789910934,0.046066429789910934,0.0,2.0306237,2.0306237,0.0,0.9655172413793104,0.9655172413793104,0.0,True,True,False,False,2.7737997,2.7737997,2.8268287671057815,2.8268287671057815,0.0,0.0,0.0,0.0,False,False
25643,25643,361521,8,8,0.02,0,0,False,1.2192965,1.2192965,0.0,-0.6812378,-0.6812378,1,1,1,0.95,-0.7071953,-0.7071953,0.0,-0.7187022789032915,-0.7187022789032915,0.0,0.93154174,0.93154174,0.0,1.0,1.0,0.0,True,True,True,True,0.55969787,0.55969787,0.5688115471980933,0.5688115471980933,0.06329113924050633,0.06329113924050633,0.02406658639611588,0.02406658639611588,True,True
25644,25644,67412,1,1,0.02,5,5,False,0.756505,0.756505,0.0,-0.4346944,-0.4346944,1,1,1,0.9,-0.7133065,-0.7133065,0.0,-0.7321422682507557,-0.7321422682507557,0.0,0.5898525,0.5898525,0.0,0.9459459459459459,0.9459459459459459,0.0,True,True,True,True,0.23044057,0.23044057,0.23466024332689028,0.23466024332689028,0.21518987341772153,0.21518987341772153,0.03635890816374188,0.03635890816374188,True,True
25645,25645,158466,1,1,0.02,7,7,False,0.44959387,0.44959387,0.0,-1.168224,-1.168224,1,1,1,0.75,-1.6818753,-1.6818753,0.0,-1.6383491418989786,-1.6383491418989786,0.0,-0.21987386,-0.21987386,0.0,1.0,1.0,0.0,True,True,True,True,0.07700954,0.07700954,0.07853513554096073,0.07853513554096073,0.5443037974683544,0.5443037974683544,0.3439422099797525,0.3439422099797525,True,True
25646,25646,443556,15,15,0.02,5,5,False,1.152701,1.152701,0.0,-0.7333565,-0.7333565,1,1,1,0.9,-0.22016938,-0.22016938,0.0,-0.0487986450951472,-0.0487986450951472,0.0,1.2051553,1.2051553,0.0,0.3333333333333333,0.3333333333333333,0.0,True,True,True,True,0.9924175,0.9924175,1.0126500060315293,1.0126500060315293,0.012658227848101266,0.012658227848101266,0.0006177043682930025,0.0006177043682930025,False,False
25647,25647,59009,7,7,0.02,3,3,False,1.789903,1.789903,0.0,1.1552725,1.1552725,1,1,1,1.0,0.51683277,0.51683277,0.0,0.5418025540067588,0.5418025540067588,0.0,1.2321042,1.2321042,0.0,0.9,0.9,0.0,False,False,False,False,1.7533401,1.7533401,1.7850276642787164,1.7850276642787164,0.0,0.0,0.0,0.0,False,False
25648,25648,570736,70,70,0.02,4,4,False,1.6026465,1.6026465,0.0,-0.2569033,-0.2569033,1,1,1,0.9875,-0.093824305,-0.093824305,0.0,-0.09790061472438727,-0.09790061472438727,0.0,1.4807345,1.4807345,0.0,0.8823529411764706,0.8823529411764706,0.0,True,True,True,True,1.3135382,1.3135382,1.333106374511541,1.333106374511541,0.012658227848101266,0.012658227848101266,0.0012392482876504717,0.0012392482876504717,True,True
25649,25649,490739,1,1,0.02,3,3,False,0.10190998,0.10190998,0.0,-0.36430508,-0.36430508,1,1,1,0.7375,-0.42696142,-0.42696142,0.0,-0.43474790508891203,-0.43474790508891203,0.0,0.03707797,0.03707797,0.0,0.36363636363636365,0.36363636363636365,0.0,True,True,True,True,0.03922344,0.03922344,0.03995332263681316,0.03995332263681316,0.35443037974683544,0.35443037974683544,0.045453287581374326,0.045453287581374326,False,False
25650,25650,293034,1,1,0.02,0,0,False,0.32551497,0.32551497,0.0,-1.3095002,-1.3095002,1,1,1,0.5125,-1.2529894,-1.2529894,0.0,-1.2301546695063055,-1.2301546695063055,0.0,0.19711423,0.19711423,0.0,0.8913043478260869,0.8913043478260869,0.0,True,True,True,True,-0.017152736,-0.017152736,-0.017545263953376466,-0.017545263953376466,0.4810126582278481,0.4810126582278481,0.14987941349237033,0.14987941349237033,False,False
25651,25651,149669,22,22,0.02,2,2,False,6.9647226,6.9647226,0.0,5.6160693,5.6160693,1,1,1,1.0,4.831138,4.831138,0.0,4.937433658383446,4.937433658383446,0.0,6.1859837,6.1859837,0.0,1.0,1.0,0.0,False,False,False,False,8.287372,8.287372,8.458293032428264,8.458293032428264,0.0,0.0,0.0,0.0,False,False
25652,25652,579226,85,85,0.02,2,2,False,6.5033255,6.5033255,0.0,5.391302,5.391302,1,1,1,1.0,4.281383,4.281383,0.0,4.543880881099682,4.543880881099682,0.0,5.303331,5.303331,0.0,0.9583333333333334,0.9583333333333334,0.0,False,False,False,False,6.3136334,6.3136334,6.41731359061941,6.41731359061941,0.0,0.0,0.0,0.0,False,False
25653,25653,26617,1,1,0.02,2,2,False,1.7768252,1.7768252,0.0,-1.1607046,-1.1607046,1,1,1,0.9625,-2.2395747,-2.2395747,0.0,-2.2821352735776013,-2.2821352735776013,0.0,0.70729023,0.70729023,0.0,0.92,0.92,0.0,True,True,True,True,2.3066742,2.3066742,2.3502746727763317,2.3502746727763317,0.05063291139240506,0.05063291139240506,0.08572317059820629,0.08572317059820629,True,True
25654,25654,347630,22,22,0.02,0,0,False,0.39141518,0.39141518,0.0,-0.15790886,-0.15790886,1,1,1,0.9875,-0.31001404,-0.31001404,0.0,-0.31694433752800405,-0.31694433752800405,0.0,0.18971054,0.18971054,0.0,1.0,1.0,0.0,True,True,True,True,1.448048,1.448048,1.4759321562968495,1.4759321562968495,0.012658227848101266,0.012658227848101266,0.004011953639594988,0.004011953639594988,True,True
25655,25655,526040,1,1,0.02,7,7,False,0.77633613,0.77633613,0.0,0.06253284,0.06253284,1,1,1,1.0,-0.38452277,-0.38452277,0.0,-0.39450436955743656,-0.39450436955743656,0.0,0.36215055,0.36215055,0.0,0.9473684210526315,0.9473684210526315,0.0,True,True,True,True,2.088792,2.088792,2.128853473853748,2.128853473853748,0.012658227848101266,0.012658227848101266,0.004993726196929576,0.004993726196929576,True,True
25656,25656,306140,1,1,0.02,7,7,False,1.9891587,1.9891587,0.0,0.3766824,0.3766824,1,1,1,1.0,0.109584294,0.109584294,0.0,0.19391866672853664,0.19391866672853664,0.0,1.4948379,1.4948379,0.0,0.8125,0.8125,0.0,False,False,False,False,1.4639368,1.4639368,1.4916844625604413,1.4916844625604413,0.0,0.0,0.0,0.0,False,False
25657,25657,403863,90,90,0.02,4,4,False,1.4416302,1.4416302,0.0,-1.2801844,-1.2801844,1,1,1,0.8875,-1.2419366,-1.2419366,0.0,-1.214280352581393,-1.214280352581393,0.0,1.3191614,1.3191614,0.0,1.0,1.0,0.0,True,True,True,True,1.1371226,1.1371226,1.1578980647862869,1.1578980647862869,0.08860759493670886,0.08860759493670886,0.05735955818795972,0.05735955818795972,True,True
25658,25658,75932,9,9,0.02,3,3,False,0.7350304,0.7350304,0.0,-0.33426666,-0.33426666,1,1,1,0.9375,-0.45670652,-0.45670652,0.0,-0.4226754929974992,-0.4226754929974992,0.0,1.0813168,1.0813168,0.0,0.5185185185185185,0.5185185185185185,0.0,True,True,True,True,0.5686051,0.5686051,0.5798009601918455,0.5798009601918455,0.0759493670886076,0.0759493670886076,0.016406607266029494,0.016406607266029494,True,True
25659,25659,352257,1,1,0.02,0,0,False,0.5552904,0.5552904,0.0,-0.6335606,-0.6335606,1,1,1,0.8125,-0.80451393,-0.80451393,0.0,-0.7856114621155974,-0.7856114621155974,0.0,0.47477522,0.47477522,0.0,1.0,1.0,0.0,True,True,True,True,0.18750477,0.18750477,0.19089528694917218,0.19089528694917218,0.3291139240506329,0.3291139240506329,0.07641300098879993,0.07641300098879993,True,True
25660,25660,488375,1,1,0.02,7,7,False,0.6571381,0.6571381,0.0,-0.3234325,-0.3234325,1,1,1,0.9625,-0.27445027,-0.27445027,0.0,-0.2600204664940699,-0.2600204664940699,0.0,0.41476,0.41476,0.0,0.9230769230769231,0.9230769230769231,0.0,True,True,True,True,0.4878002,0.4878002,0.4970083131547589,0.4970083131547589,0.06329113924050633,0.06329113924050633,0.007971529091447657,0.007971529091447657,True,True
25661,25661,580870,1,1,0.02,6,6,False,0.57878095,0.57878095,0.0,-0.66163296,-0.66163296,1,1,1,0.875,-0.7444814,-0.7444814,0.0,-0.7586380018113237,-0.7586380018113237,0.0,0.43116447,0.43116447,0.0,0.6086956521739131,0.6086956521739131,0.0,True,True,True,True,0.200363,0.200363,0.20419148407274032,0.20419148407274032,0.25316455696202533,0.25316455696202533,0.06109230524448158,0.06109230524448158,True,True
25662,25662,573088,19,19,0.02,1,1,False,0.6524019,0.6524019,0.0,-0.80019355,-0.80019355,1,1,1,0.8625,-0.9333363,-0.9333363,0.0,-0.9537009507198875,-0.9537009507198875,0.0,0.6222585,0.6222585,0.0,0.34285714285714286,0.34285714285714286,0.0,True,True,True,True,0.37012148,0.37012148,0.3747293397365346,0.3747293397365346,0.20253164556962025,0.20253164556962025,0.06426567373890518,0.06426567373890518,False,False
25663,25663,404243,54,54,0.02,0,0,False,3.3057997,3.3057997,0.0,1.5562016,1.5562016,1,1,1,1.0,1.6650248,1.6650248,0.0,1.750721006823306,1.750721006823306,0.0,3.2792711,3.2792711,0.0,0.75,0.75,0.0,False,False,False,False,3.509607,3.509607,3.5673950163090553,3.5673950163090553,0.0,0.0,0.0,0.0,False,False
25664,25664,89589,65,65,0.02,3,3,False,0.2828841,0.2828841,0.0,-0.25405535,-0.25405535,1,1,1,0.7625,-0.15785848,-0.15785848,0.0,-0.15352928614890238,-0.15352928614890238,0.0,0.25788894,0.25788894,0.0,1.0,1.0,0.0,True,True,True,True,0.12561816,0.12561816,0.12772225087707295,0.12772225087707295,0.16455696202531644,0.16455696202531644,0.008944015072177751,0.008944015072177751,True,True
25665,25665,493004,1,1,0.02,6,6,False,2.522488,2.522488,0.0,-0.15794158,-0.15794158,1,1,1,0.9875,-0.9251251,-0.9251251,0.0,-0.9427899278660563,-0.9427899278660563,0.0,2.1776335,2.1776335,0.0,0.7333333333333333,0.7333333333333333,0.0,True,True,True,True,1.4789673,1.4789673,1.5066251323811608,1.5066251323811608,0.012658227848101266,0.012658227848101266,0.011934049719823498,0.011934049719823498,True,True
25666,25666,536720,1,1,0.02,4,4,False,0.7617049,0.7617049,0.0,-0.95951307,-0.95951307,1,1,1,0.9625,-1.0641184,-1.0641184,0.0,-1.09165608224674,-1.09165608224674,0.0,0.959904,0.959904,0.0,0.6470588235294118,0.6470588235294118,0.0,True,True,True,True,1.3556585,1.3556585,1.3811003052136588,1.3811003052136588,0.06329113924050633,0.06329113924050633,0.027407809694723458,0.027407809694723458,True,True
25667,25667,318157,64,64,0.02,0,0,False,1.0004919,1.0004919,0.0,-0.6150272,-0.6150272,1,1,1,0.6875,-0.670121,-0.670121,0.0,-0.6837194915859763,-0.6837194915859763,0.0,0.4578642,0.4578642,0.0,0.358974358974359,0.358974358974359,0.0,True,True,True,True,0.03595006,0.03595006,0.03813919289059031,0.03813919289059031,0.5063291139240507,0.5063291139240507,0.1105618775495549,0.1105618775495549,False,False
25668,25668,351017,1,1,0.02,6,6,False,0.042445157,0.042445157,0.0,-0.086698845,-0.086698845,2,1,1,0.7,-0.14451241,-0.14451241,0.0,-0.1366196021948562,-0.1366196021948562,0.0,0.021262733,0.021262733,0.0,0.8,0.8,0.0,True,True,True,True,-0.03431681,-0.03431681,-0.034951706411263286,-0.034951706411263286,0.810126582278481,0.810126582278481,0.04116698562896326,0.04116698562896326,False,False
25669,25669,447364,1,1,0.02,7,7,False,1.7164575,1.7164575,0.0,-0.7428919,-0.7428919,1,1,1,0.95,-1.5529236,-1.5529236,0.0,-1.5169222745709712,-1.5169222745709712,0.0,1.0489177,1.0489177,0.0,1.0,1.0,0.0,True,True,True,True,1.1968235,1.1968235,1.220087602395948,1.220087602395948,0.10126582278481013,0.10126582278481013,0.07734472041831149,0.07734472041831149,True,True
25670,25670,340036,7,7,0.02,2,2,False,0.8849255,0.8849255,0.0,-0.9616828,-0.9616828,1,1,1,0.875,-0.7176401,-0.7176401,0.0,-0.7340608142288587,-0.7340608142288587,0.0,0.85871935,0.85871935,0.0,1.0,1.0,0.0,True,True,True,True,0.5861736,0.5861736,0.5960909138349961,0.5960909138349961,0.11392405063291139,0.11392405063291139,0.022454467434324214,0.022454467434324214,True,True
25671,25671,89362,1,1,0.02,5,5,False,0.67297834,0.67297834,0.0,-0.8987104,-0.8987104,1,1,1,0.8125,-0.97737926,-0.97737926,0.0,-0.9484482620728701,-0.9484482620728701,0.0,0.37124136,0.37124136,0.0,0.875,0.875,0.0,True,True,True,True,0.34260798,0.34260798,0.34911093634541235,0.34911093634541235,0.189873417721519,0.189873417721519,0.07813423392319192,0.07813423392319192,True,True
25672,25672,185046,67,67,0.02,6,6,False,0.58630186,0.58630186,0.0,-1.9227331,-1.9227331,1,1,1,0.9125,-1.6299801,-1.6299801,0.0,-1.66763918928026,-1.66763918928026,0.0,0.63905954,0.63905954,0.0,1.0,1.0,0.0,True,True,True,True,0.75804424,0.75804424,0.7692052066591798,0.7692052066591798,0.0759493670886076,0.0759493670886076,0.060393430520476396,0.060393430520476396,True,True
25673,25673,344498,1,1,0.02,1,1,False,0.86649513,0.86649513,0.0,-3.8902044,-3.8902044,1,1,1,0.4625,-3.736148,-3.736148,0.0,-3.800045701706984,-3.800045701706984,0.0,0.7396545,0.7396545,0.0,0.5,0.5,0.0,True,True,True,True,-0.49620655,-0.49620655,-0.5059974451339102,-0.5059974451339102,0.5822784810126582,0.5822784810126582,0.7571094220281108,0.7571094220281108,False,False
25674,25674,226377,1,1,0.02,6,6,False,0.54338574,0.54338574,0.0,-2.1522505,-2.1522505,1,1,1,0.775,-2.1445587,-2.1445587,0.0,-2.181760753095044,-2.181760753095044,0.0,0.2600656,0.2600656,0.0,0.4482758620689655,0.4482758620689655,0.0,True,True,True,True,0.07966358,0.07966358,0.08074789310132985,0.08074789310132985,0.31645569620253167,0.31645569620253167,0.18561955370622849,0.18561955370622849,False,False
25675,25675,422655,28,28,0.02,3,3,False,1.2606755,1.2606755,0.0,-0.0760988,-0.0760988,1,1,1,0.9875,-0.3298517,-0.3298517,0.0,-0.3357920204753213,-0.3357920204753213,0.0,1.0584189,1.0584189,0.0,1.0,1.0,0.0,True,True,True,True,2.8057983,2.8057983,2.863230028329581,2.863230028329581,0.012658227848101266,0.012658227848101266,0.004250531904750903,0.004250531904750903,True,True
25676,25676,341363,9,9,0.02,4,4,False,2.3627305,2.3627305,0.0,-0.94495654,-0.94495654,1,1,1,0.9875,-0.86385846,-0.86385846,0.0,-0.8895854657358664,-0.8895854657358664,0.0,1.8532165,1.8532165,0.0,1.0,1.0,0.0,True,True,True,True,2.2908554,2.2908554,2.334239398522629,2.334239398522629,0.012658227848101266,0.012658227848101266,0.011260575515643878,0.011260575515643878,True,True
25677,25677,486774,1,1,0.02,0,0,False,1.1120892,1.1120892,0.0,-0.5976324,-0.5976324,1,1,1,0.9875,-1.7482549,-1.7482549,0.0,-1.7814695397055456,-1.7814695397055456,0.0,0.35245574,0.35245574,0.0,1.0,1.0,0.0,True,True,True,True,1.581973,1.581973,1.6120318684619317,1.6120318684619317,0.05063291139240506,0.05063291139240506,0.047317189146892175,0.047317189146892175,True,True
25678,25678,330237,61,61,0.02,4,4,False,0.7292534,0.7292534,0.0,-0.26552725,-0.26552725,1,1,1,0.975,-0.11350751,-0.11350751,0.0,-0.11575171519470051,-0.11575171519470051,0.0,0.7100308,0.7100308,0.0,0.375,0.375,0.0,True,True,True,True,0.6660517,0.6660517,0.6773214759118407,0.6773214759118407,0.012658227848101266,0.012658227848101266,0.0014652115847430445,0.0014652115847430445,False,False
